YEAR,TRANSACTION_DATE,AID_SOURCE,INTERNAL_AID,CATEGORY,STYP,LEVL,RESD,EKU_ONLINE,AMOUNT
2425,07OCT2024:00:00:00,E,NO,OG,C,UG,R,N,1000.000
2425,07OCT2024:00:00:00,E,NO,OG,C,UG,R,Y,2790.000
2425,07OCT2024:00:00:00,E,NO,OG,N,UG,R,N,1250.000
2425,07OCT2024:00:00:00,E,NO,OG,T,UG,R,N,1.000
2425,07OCT2024:00:00:00,E,NO,SG,C,UG,R,N,40.000
2425,07OCT2024:00:00:00,E,NO,SG,C,UG,R,Y,2650.000
2425,07OCT2024:00:00:00,E,NO,SG,N,UG,R,N,8172.500
2425,07OCT2024:00:00:00,E,NO,SG,R,UG,R,Y,2650.000
2425,07OCT2024:00:00:00,E,NO,SG,T,UG,R,N,1682.000
2425,07OCT2024:00:00:00,I,AS,IG,N,UG,R,N,-328.000
2425,07OCT2024:00:00:00,I,EM,IG,C,GR,R,N,-1749.000
2425,07OCT2024:00:00:00,I,SC,IG,C,UG,R,N,-2000.000
2425,07OCT2024:00:00:00,I,SC,IG,N,UG,O,N,-4905.000
2425,07OCT2024:00:00:00,I,SC,IG,N,UG,R,N,250.000
2425,07OCT2024:00:00:00,I,SC,IG,N,UG,R,Y,-5510.000
2425,07OCT2024:00:00:00,I,SF,IG,C,UG,O,N,300.000
2425,06JAN2025:00:00:00,E,NO,FG,C,UG,R,Y,-924.000
2425,06JAN2025:00:00:00,E,NO,FG,N,UG,R,Y,2310.000
2425,06JAN2025:00:00:00,E,NO,FG,R,UG,R,N,-925.000
2425,06JAN2025:00:00:00,E,NO,SG,C,UG,R,N,661.000
2425,06JAN2025:00:00:00,E,NO,SG,C,UG,R,Y,2423.000
2425,06JAN2025:00:00:00,E,NO,SG,T,UG,R,Y,1985.000
2425,06JAN2025:00:00:00,I,EM,IG,C,GR,R,Y,-4218.000
2425,06JAN2025:00:00:00,I,FC,IG,C,GR,O,N,250.000
2425,06JAN2025:00:00:00,I,SC,IG,C,GR,R,N,1050.000
2425,06JAN2025:00:00:00,I,SC,IG,C,UG,R,N,2300.000
2425,06JAN2025:00:00:00,I,SC,IG,J,UG,R,N,-2698.000
2425,06JAN2025:00:00:00,I,SC,IG,N,UG,R,N,1405.000
2425,06JAN2025:00:00:00,I,SC,IG,R,GR,R,Y,2100.000
2425,06JAN2025:00:00:00,I,SM,IG,C,GR,R,N,1829.000
2425,06JAN2025:00:00:00,I,SM,IG,C,GR,R,Y,10135.000
2425,06JAN2025:00:00:00,I,SM,IG,C,UG,R,N,79251.000
2425,06JAN2025:00:00:00,I,SM,IG,C,UG,R,Y,11860.500
2425,06JAN2025:00:00:00,I,SM,IG,N,UG,R,N,5010.000
2425,06JAN2025:00:00:00,I,SM,IG,P,GR,R,N,5487.000
2425,06JAN2025:00:00:00,I,SM,IG,P,GR,R,Y,16712.000
2425,06JAN2025:00:00:00,I,SM,IG,T,UG,O,Y,6645.000
2425,06JAN2025:00:00:00,I,SM,IG,T,UG,R,N,5010.000
2425,06JAN2025:00:00:00,I,SM,IG,T,UG,R,Y,5586.000
2425,06JAN2025:00:00:00,I,SM,IG,U,UG,R,N,2643.000
2425,06JAN2025:00:00:00,N,NO,TF,C,GR,O,N,12500.000
2425,06JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,16806.020
2425,06JAN2025:00:00:00,N,NO,TF,C,GR,R,N,9669.340
2425,06JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,12624.040
2425,06JAN2025:00:00:00,N,NO,TF,C,UG,O,N,12651.000
2425,06JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,70274.250
2425,06JAN2025:00:00:00,N,NO,TF,C,UG,R,N,142961.550
2425,06JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,92606.020
2425,06JAN2025:00:00:00,N,NO,TF,J,UG,R,N,760.000
2425,06JAN2025:00:00:00,N,NO,TF,N,UG,R,N,28330.000
2425,06JAN2025:00:00:00,N,NO,TF,N,UG,R,Y,19048.000
2425,06JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,16550.000
2425,06JAN2025:00:00:00,N,NO,TF,P,GR,R,N,0.000
2425,06JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,6757.000
2425,06JAN2025:00:00:00,N,NO,TF,R,GR,R,Y,2253.000
2425,06JAN2025:00:00:00,N,NO,TF,R,UG,O,Y,5586.000
2425,06JAN2025:00:00:00,N,NO,TF,R,UG,R,N,16677.500
2425,06JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,5586.000
2425,06JAN2025:00:00:00,N,NO,TF,T,UG,O,N,10309.000
2425,06JAN2025:00:00:00,N,NO,TF,T,UG,O,Y,13952.500
2425,06JAN2025:00:00:00,N,NO,TF,T,UG,R,N,4347.500
2425,06JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,36064.350
2425,07JAN2025:00:00:00,E,NO,FG,C,UG,R,Y,-38.500
2425,07JAN2025:00:00:00,E,NO,OG,C,UG,R,N,4471.500
2425,07JAN2025:00:00:00,E,NO,SG,C,UG,R,N,90.000
2425,07JAN2025:00:00:00,E,NO,SG,C,UG,R,Y,2571.000
2425,07JAN2025:00:00:00,E,NO,SG,N,UG,R,Y,884.000
2425,07JAN2025:00:00:00,E,NO,SG,T,UG,R,Y,629.000
2425,07JAN2025:00:00:00,I,FC,IG,C,UG,R,N,1400.000
2425,07JAN2025:00:00:00,I,SC,IG,C,UG,O,N,-2683.500
2425,07JAN2025:00:00:00,I,SC,IG,J,UG,R,N,1045.000
2425,07JAN2025:00:00:00,I,SM,IG,C,UG,R,N,12265.500
2425,07JAN2025:00:00:00,I,SM,IG,C,UG,R,Y,13836.000
2425,07JAN2025:00:00:00,I,SM,IG,T,UG,R,Y,443.000
2425,07JAN2025:00:00:00,N,NO,TF,C,GR,O,N,2162.000
2425,07JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,5493.000
2425,07JAN2025:00:00:00,N,NO,TF,C,GR,R,N,5902.050
2425,07JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,33257.670
2425,07JAN2025:00:00:00,N,NO,TF,C,UG,O,N,19827.500
2425,07JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,21674.500
2425,07JAN2025:00:00:00,N,NO,TF,C,UG,R,N,100346.250
2425,07JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,132523.490
2425,07JAN2025:00:00:00,N,NO,TF,J,UG,R,N,1310.000
2425,07JAN2025:00:00:00,N,NO,TF,N,UG,O,N,33315.000
2425,07JAN2025:00:00:00,N,NO,TF,N,UG,R,N,-2430.500
2425,07JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,10974.500
2425,07JAN2025:00:00:00,N,NO,TF,P,GR,R,N,1779.000
2425,07JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,12345.000
2425,07JAN2025:00:00:00,N,NO,TF,R,GR,R,Y,12187.000
2425,07JAN2025:00:00:00,N,NO,TF,R,UG,R,N,1420.500
2425,07JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,15529.500
2425,07JAN2025:00:00:00,N,NO,TF,T,UG,O,N,13836.500
2425,07JAN2025:00:00:00,N,NO,TF,T,UG,O,Y,8924.500
2425,07JAN2025:00:00:00,N,NO,TF,T,UG,R,N,25815.500
2425,07JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,58999.250
2425,07JAN2025:00:00:00,N,NO,TF,U,UG,O,Y,1396.500
2425,08JAN2025:00:00:00,E,NO,FG,C,UG,R,N,12843.000
2425,08JAN2025:00:00:00,E,NO,FG,T,UG,R,Y,3698.000
2425,08JAN2025:00:00:00,E,NO,OG,J,UG,R,N,20859.180
2425,08JAN2025:00:00:00,E,NO,OG,N,UG,R,Y,7065.180
2425,08JAN2025:00:00:00,E,NO,SG,C,UG,R,N,15900.000
2425,08JAN2025:00:00:00,E,NO,SG,C,UG,R,Y,6626.000
2425,08JAN2025:00:00:00,E,NO,SG,T,UG,R,N,2650.000
2425,08JAN2025:00:00:00,E,NO,SG,T,UG,R,Y,2650.000
2425,08JAN2025:00:00:00,I,SC,IG,C,UG,R,N,2000.000
2425,08JAN2025:00:00:00,I,SM,IG,C,UG,R,N,7083.250
2425,08JAN2025:00:00:00,I,SM,IG,C,UG,R,Y,6504.250
2425,08JAN2025:00:00:00,I,SM,IG,N,UG,R,N,-1248.000
2425,08JAN2025:00:00:00,I,SM,IG,R,UG,R,Y,2658.000
2425,08JAN2025:00:00:00,I,SM,IG,T,UG,R,Y,306.000
2425,08JAN2025:00:00:00,N,NO,TF,C,GR,O,N,10250.000
2425,08JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,8677.000
2425,08JAN2025:00:00:00,N,NO,TF,C,GR,R,N,13271.330
2425,08JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,7852.240
2425,08JAN2025:00:00:00,N,NO,TF,C,UG,O,N,10129.500
2425,08JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,39605.000
2425,08JAN2025:00:00:00,N,NO,TF,C,UG,R,N,132767.550
2425,08JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,130087.450
2425,08JAN2025:00:00:00,N,NO,TF,J,UG,R,N,-930.000
2425,08JAN2025:00:00:00,N,NO,TF,N,UG,R,N,13168.000
2425,08JAN2025:00:00:00,N,NO,TF,N,UG,R,Y,0.000
2425,08JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,22631.000
2425,08JAN2025:00:00:00,N,NO,TF,P,GR,R,N,-168.000
2425,08JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,-1977.000
2425,08JAN2025:00:00:00,N,NO,TF,R,GR,R,N,4011.000
2425,08JAN2025:00:00:00,N,NO,TF,R,GR,R,Y,-1794.000
2425,08JAN2025:00:00:00,N,NO,TF,R,UG,O,Y,6945.000
2425,08JAN2025:00:00:00,N,NO,TF,R,UG,R,N,1742.000
2425,08JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,15356.500
2425,08JAN2025:00:00:00,N,NO,TF,T,UG,O,N,19570.500
2425,08JAN2025:00:00:00,N,NO,TF,T,UG,O,Y,5656.000
2425,08JAN2025:00:00:00,N,NO,TF,T,UG,R,N,26674.000
2425,08JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,32256.950
2425,08JAN2025:00:00:00,N,NO,TF,U,UG,R,Y,0.000
2425,09JAN2025:00:00:00,E,NO,FG,C,UG,O,Y,2321.000
2425,09JAN2025:00:00:00,E,NO,FG,C,UG,R,N,9322.000
2425,09JAN2025:00:00:00,E,NO,FG,C,UG,R,Y,3698.000
2425,09JAN2025:00:00:00,E,NO,FG,N,UG,O,N,3698.000
2425,09JAN2025:00:00:00,E,NO,FG,N,UG,R,N,4095.000
2425,09JAN2025:00:00:00,E,NO,OG,C,GR,R,Y,4218.000
2425,09JAN2025:00:00:00,E,NO,OG,C,UG,O,N,8596.000
2425,09JAN2025:00:00:00,E,NO,SG,C,UG,R,N,9805.000
2425,09JAN2025:00:00:00,E,NO,SG,C,UG,R,Y,6466.000
2425,09JAN2025:00:00:00,E,NO,SG,N,UG,R,N,5300.000
2425,09JAN2025:00:00:00,E,NO,SG,R,UG,R,Y,2650.000
2425,09JAN2025:00:00:00,E,NO,SG,T,UG,R,N,-1272.000
2425,09JAN2025:00:00:00,E,NO,SG,T,UG,R,Y,-1300.000
2425,09JAN2025:00:00:00,I,FC,IG,C,UG,R,N,375.000
2425,09JAN2025:00:00:00,I,SC,IG,C,UG,R,N,541.000
2425,09JAN2025:00:00:00,I,SC,IG,C,UG,R,Y,2076.000
2425,09JAN2025:00:00:00,I,SC,IG,N,UG,R,N,2650.000
2425,09JAN2025:00:00:00,I,SM,IG,C,GR,R,N,-518.000
2425,09JAN2025:00:00:00,I,SM,IG,C,UG,R,N,-29252.000
2425,09JAN2025:00:00:00,I,SM,IG,C,UG,R,Y,4538.500
2425,09JAN2025:00:00:00,I,SM,IG,N,UG,R,N,5670.000
2425,09JAN2025:00:00:00,N,NO,TF,C,GR,O,N,2468.000
2425,09JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,-1337.010
2425,09JAN2025:00:00:00,N,NO,TF,C,GR,R,N,9487.000
2425,09JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,19037.010
2425,09JAN2025:00:00:00,N,NO,TF,C,UG,O,N,23025.250
2425,09JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,30713.250
2425,09JAN2025:00:00:00,N,NO,TF,C,UG,R,N,105010.000
2425,09JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,70650.120
2425,09JAN2025:00:00:00,N,NO,TF,J,UG,R,N,-1995.000
2425,09JAN2025:00:00:00,N,NO,TF,N,UG,R,N,7578.000
2425,09JAN2025:00:00:00,N,NO,TF,N,UG,R,Y,433.000
2425,09JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,10327.000
2425,09JAN2025:00:00:00,N,NO,TF,P,GR,R,N,-16129.000
2425,09JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,30568.690
2425,09JAN2025:00:00:00,N,NO,TF,R,GR,R,N,-3621.000
2425,09JAN2025:00:00:00,N,NO,TF,R,UG,R,N,19290.000
2425,09JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,10512.480
2425,09JAN2025:00:00:00,N,NO,TF,T,UG,O,N,1198.000
2425,09JAN2025:00:00:00,N,NO,TF,T,UG,O,Y,9285.000
2425,09JAN2025:00:00:00,N,NO,TF,T,UG,R,N,828.000
2425,09JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,35847.500
2425,09JAN2025:00:00:00,N,NO,TF,X,UG,O,N,8380.500
2425,10JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,1055.000
2425,10JAN2025:00:00:00,N,NO,TF,C,GR,R,N,1485.360
2425,10JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,10843.810
2425,10JAN2025:00:00:00,N,NO,TF,C,UG,O,N,5292.000
2425,10JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,-27.000
2425,10JAN2025:00:00:00,N,NO,TF,C,UG,R,N,110820.750
2425,10JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,53655.000
2425,10JAN2025:00:00:00,N,NO,TF,J,UG,R,N,410.000
2425,10JAN2025:00:00:00,N,NO,TF,N,UG,R,N,30.000
2425,10JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,4216.000
2425,10JAN2025:00:00:00,N,NO,TF,P,GR,R,N,4323.000
2425,10JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,5405.340
2425,10JAN2025:00:00:00,N,NO,TF,R,GR,O,N,2674.000
2425,10JAN2025:00:00:00,N,NO,TF,R,UG,R,N,5335.000
2425,10JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,7168.000
2425,10JAN2025:00:00:00,N,NO,TF,T,UG,O,N,8050.500
2425,10JAN2025:00:00:00,N,NO,TF,T,UG,O,Y,6982.500
2425,10JAN2025:00:00:00,N,NO,TF,T,UG,R,N,824.500
2425,10JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,17823.500
2425,11JAN2025:00:00:00,N,NO,TF,C,GR,O,N,2468.000
2425,11JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,4124.000
2425,11JAN2025:00:00:00,N,NO,TF,C,GR,R,N,-2178.000
2425,11JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,2027.000
2425,11JAN2025:00:00:00,N,NO,TF,C,UG,O,N,-3637.000
2425,11JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,-1396.500
2425,11JAN2025:00:00:00,N,NO,TF,C,UG,R,N,48732.750
2425,17JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,8942.190
2425,17JAN2025:00:00:00,N,NO,TF,C,UG,O,N,1410.000
2425,17JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,22167.500
2425,17JAN2025:00:00:00,N,NO,TF,C,UG,R,N,144509.500
2425,17JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,39533.500
2425,17JAN2025:00:00:00,N,NO,TF,J,UG,R,N,0.000
2425,17JAN2025:00:00:00,N,NO,TF,N,UG,R,Y,1396.500
2425,17JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,14666.000
2425,17JAN2025:00:00:00,N,NO,TF,P,GR,R,N,5397.000
2425,17JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,14784.500
2425,17JAN2025:00:00:00,N,NO,TF,R,GR,O,N,636.670
2425,17JAN2025:00:00:00,N,NO,TF,R,UG,O,Y,2793.000
2425,17JAN2025:00:00:00,N,NO,TF,R,UG,R,N,995.000
2425,17JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,11172.000
2425,17JAN2025:00:00:00,N,NO,TF,T,UG,O,N,30.000
2425,17JAN2025:00:00:00,N,NO,TF,T,UG,R,N,-1754.500
2425,17JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,14236.500
2425,17JAN2025:00:00:00,N,NO,TF,U,GR,R,N,1849.000
2425,17JAN2025:00:00:00,N,NO,TF,X,UG,R,Y,1396.500
2425,18JAN2025:00:00:00,N,NO,TF,C,GR,O,N,0.000
2425,18JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,8058.000
2425,18JAN2025:00:00:00,N,NO,TF,C,GR,R,N,1460.350
2425,18JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,18.000
2425,18JAN2025:00:00:00,N,NO,TF,C,UG,O,N,14853.000
2425,18JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,1423.000
2425,18JAN2025:00:00:00,N,NO,TF,C,UG,R,N,25329.500
2425,18JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,41906.500
2425,18JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,-14089.000
2425,18JAN2025:00:00:00,N,NO,TF,P,GR,R,N,1829.000
2425,18JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,-4378.000
2425,18JAN2025:00:00:00,N,NO,TF,R,GR,R,Y,8083.000
2425,18JAN2025:00:00:00,N,NO,TF,R,UG,O,N,8050.500
2425,18JAN2025:00:00:00,N,NO,TF,R,UG,R,N,3999.500
2425,18JAN2025:00:00:00,N,NO,TF,T,UG,O,N,2819.500
2425,18JAN2025:00:00:00,N,NO,TF,T,UG,R,N,6190.000
2425,18JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,11067.000
2425,18JAN2025:00:00:00,N,NO,TF,X,UG,R,Y,1907.000
2425,19JAN2025:00:00:00,N,NO,TF,C,GR,O,N,36.000
2425,19JAN2025:00:00:00,N,NO,TF,C,GR,R,N,2558.500
2425,19JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,12447.660
2425,19JAN2025:00:00:00,N,NO,TF,C,UG,O,N,11712.250
2425,19JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,6977.500
2425,19JAN2025:00:00:00,N,NO,TF,C,UG,R,N,69392.250
2425,19JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,60420.250
2425,19JAN2025:00:00:00,N,NO,TF,J,UG,R,N,285.000
2425,19JAN2025:00:00:00,N,NO,TF,P,GR,R,N,5604.000
2425,19JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,-1977.000
2425,19JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,2793.000
2425,19JAN2025:00:00:00,N,NO,TF,T,UG,O,N,0.000
2425,19JAN2025:00:00:00,N,NO,TF,T,UG,O,Y,-2828.000
2425,19JAN2025:00:00:00,N,NO,TF,T,UG,R,N,0.000
2425,19JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,0.000
2425,20JAN2025:00:00:00,N,NO,TF,C,GR,O,N,12550.000
2425,20JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,10035.000
2425,20JAN2025:00:00:00,N,NO,TF,C,GR,R,N,1027.500
2425,20JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,1591.440
2425,20JAN2025:00:00:00,N,NO,TF,C,UG,O,N,14263.000
2425,20JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,12225.500
2425,20JAN2025:00:00:00,N,NO,TF,C,UG,R,N,142350.500
2425,20JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,67096.100
2425,20JAN2025:00:00:00,N,NO,TF,J,UG,R,N,0.000
2425,20JAN2025:00:00:00,N,NO,TF,N,UG,R,N,5475.000
2425,20JAN2025:00:00:00,N,NO,TF,N,UG,R,Y,-57.500
2425,20JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,4004.000
2425,20JAN2025:00:00:00,N,NO,TF,P,GR,R,N,0.000
2425,20JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,16726.000
2425,20JAN2025:00:00:00,N,NO,TF,R,GR,R,N,-3820.000
2425,20JAN2025:00:00:00,N,NO,TF,R,GR,R,Y,-4029.000
2425,20JAN2025:00:00:00,N,NO,TF,R,UG,O,N,4107.500
2425,20JAN2025:00:00:00,N,NO,TF,R,UG,O,Y,-2793.000
2425,20JAN2025:00:00:00,N,NO,TF,R,UG,R,N,2782.000
2425,20JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,-5746.500
2425,20JAN2025:00:00:00,N,NO,TF,T,UG,O,N,-11115.000
2425,20JAN2025:00:00:00,N,NO,TF,T,UG,O,Y,-1396.500
2425,20JAN2025:00:00:00,N,NO,TF,T,UG,R,N,-30.000
2425,20JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,12463.500
2425,20JAN2025:00:00:00,N,NO,TF,U,UG,R,N,495.500
2425,20JAN2025:00:00:00,N,NO,TF,U,UG,R,Y,1396.500
2425,21JAN2025:00:00:00,E,NO,FG,C,UG,O,Y,3698.000
2425,21JAN2025:00:00:00,E,NO,FG,C,UG,R,Y,924.000
2425,21JAN2025:00:00:00,E,NO,OG,C,GR,O,Y,3894.000
2425,21JAN2025:00:00:00,E,NO,OG,C,GR,R,N,2500.000
2425,21JAN2025:00:00:00,E,NO,OG,C,GR,R,Y,6886.000
2425,21JAN2025:00:00:00,E,NO,OG,C,UG,O,Y,1954.500
2425,21JAN2025:00:00:00,E,NO,OG,C,UG,R,N,107717.500
2425,21JAN2025:00:00:00,E,NO,OG,C,UG,R,Y,29346.220
2425,21JAN2025:00:00:00,E,NO,OG,N,UG,R,Y,2325.750
2425,21JAN2025:00:00:00,E,NO,OG,P,GR,R,N,5469.000
2425,21JAN2025:00:00:00,E,NO,OG,R,UG,R,N,3757.500
2425,21JAN2025:00:00:00,E,NO,OG,T,UG,O,Y,4983.750
2425,21JAN2025:00:00:00,E,NO,OG,T,UG,R,Y,8306.250
2425,21JAN2025:00:00:00,E,NO,SG,C,UG,R,N,-2360.000
2425,21JAN2025:00:00:00,I,FC,IG,C,UG,R,N,4025.000
2425,21JAN2025:00:00:00,I,FC,IG,N,UG,R,N,6790.000
2425,21JAN2025:00:00:00,I,SC,IG,J,UG,R,N,-284.000
2425,21JAN2025:00:00:00,I,SC,IG,P,GR,R,N,0.000
2425,21JAN2025:00:00:00,I,SC,IG,R,UG,R,N,600.000
2425,21JAN2025:00:00:00,I,SM,IG,C,GR,R,N,-3708.000
2425,21JAN2025:00:00:00,I,SM,IG,C,UG,R,N,18176.500
2425,21JAN2025:00:00:00,I,SM,IG,C,UG,R,Y,12193.500
2425,21JAN2025:00:00:00,I,SM,IG,N,UG,R,N,5010.000
2425,21JAN2025:00:00:00,I,SM,IG,R,UG,R,N,-2508.000
2425,21JAN2025:00:00:00,I,SM,IG,T,UG,R,N,10020.000
2425,21JAN2025:00:00:00,N,NO,TF,C,GR,O,N,18359.000
2425,21JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,4072.000
2425,21JAN2025:00:00:00,N,NO,TF,C,GR,R,N,9887.090
2425,21JAN2025:00:00:00,N,NO,TF,C,GR,R,Y,3792.550
2425,21JAN2025:00:00:00,N,NO,TF,C,UG,O,N,61455.000
2425,21JAN2025:00:00:00,N,NO,TF,C,UG,O,Y,52118.250
2425,21JAN2025:00:00:00,N,NO,TF,C,UG,R,N,318690.220
2425,21JAN2025:00:00:00,N,NO,TF,C,UG,R,Y,115022.750
2425,21JAN2025:00:00:00,N,NO,TF,J,UG,R,N,45530.000
2425,21JAN2025:00:00:00,N,NO,TF,N,UG,O,N,-5455.000
2425,21JAN2025:00:00:00,N,NO,TF,N,UG,R,N,19359.500
2425,21JAN2025:00:00:00,N,NO,TF,N,UG,R,Y,3008.500
2425,21JAN2025:00:00:00,N,NO,TF,P,GR,O,N,-1131.000
2425,21JAN2025:00:00:00,N,NO,TF,P,GR,O,Y,-2027.000
2425,21JAN2025:00:00:00,N,NO,TF,P,GR,R,N,-6269.500
2425,21JAN2025:00:00:00,N,NO,TF,P,GR,R,Y,-16378.000
2425,21JAN2025:00:00:00,N,NO,TF,R,GR,O,Y,3791.350
2425,21JAN2025:00:00:00,N,NO,TF,R,UG,O,N,11135.000
2425,21JAN2025:00:00:00,N,NO,TF,R,UG,O,Y,1431.500
2425,21JAN2025:00:00:00,N,NO,TF,R,UG,R,N,14384.000
2425,21JAN2025:00:00:00,N,NO,TF,R,UG,R,Y,18063.750
2425,21JAN2025:00:00:00,N,NO,TF,T,UG,O,N,21715.500
2425,21JAN2025:00:00:00,N,NO,TF,T,UG,O,Y,19300.500
2425,21JAN2025:00:00:00,N,NO,TF,T,UG,R,N,4025.500
2425,21JAN2025:00:00:00,N,NO,TF,T,UG,R,Y,6816.350
2425,21JAN2025:00:00:00,N,NO,TF,U,GR,R,N,-1829.000
2425,21JAN2025:00:00:00,N,NO,TF,U,UG,R,N,1011.000
2425,21JAN2025:00:00:00,N,NO,TF,U,UG,R,Y,3781.000
2425,21JAN2025:00:00:00,N,NO,TF,X,UG,O,N,30.000
2425,22JAN2025:00:00:00,E,NO,OG,C,GR,O,N,3658.000
2425,22JAN2025:00:00:00,E,NO,OG,C,GR,R,N,2500.000
2425,22JAN2025:00:00:00,E,NO,OG,C,GR,R,Y,1206.000
2425,22JAN2025:00:00:00,E,NO,OG,C,UG,O,Y,1044.750
2425,22JAN2025:00:00:00,E,NO,OG,C,UG,R,N,56116.000
2425,22JAN2025:00:00:00,E,NO,OG,C,UG,R,Y,-6487.000
2425,22JAN2025:00:00:00,E,NO,OG,T,UG,R,Y,2500.000
2425,22JAN2025:00:00:00,E,NO,SG,C,UG,R,N,10457.000
2425,22JAN2025:00:00:00,E,NO,SG,N,UG,R,N,5300.000
2425,22JAN2025:00:00:00,I,EM,IG,C,GR,O,N,3894.000
2425,22JAN2025:00:00:00,I,EM,IG,C,GR,R,Y,4190.000
2425,22JAN2025:00:00:00,I,SC,IG,C,GR,O,N,101472.000
2425,22JAN2025:00:00:00,I,SC,IG,C,GR,O,Y,3894.000
2425,22JAN2025:00:00:00,I,SC,IG,C,GR,R,N,192320.400
2425,22JAN2025:00:00:00,I,SC,IG,C,GR,R,Y,14196.000
2425,22JAN2025:00:00:00,I,SC,IG,C,UG,R,N,-2526.480
2425,22JAN2025:00:00:00,I,SC,IG,N,UG,O,N,500.000
2425,22JAN2025:00:00:00,I,SC,IG,N,UG,R,N,500.000
2425,22JAN2025:00:00:00,I,SC,IG,P,GR,R,N,13992.000
2425,22JAN2025:00:00:00,I,SC,IG,R,GR,R,N,5247.000
2425,22JAN2025:00:00:00,I,SF,IG,C,UG,R,Y,300.000
2425,22JAN2025:00:00:00,I,SM,IG,C,UG,R,N,22877.750
2425,22JAN2025:00:00:00,I,SM,IG,C,UG,R,Y,7974.000
2425,22JAN2025:00:00:00,I,SM,IG,N,UG,R,N,-659.000
2425,22JAN2025:00:00:00,I,SM,IG,T,UG,R,Y,1329.000
2425,22JAN2025:00:00:00,N,NO,TF,C,GR,O,N,8080.000
2425,22JAN2025:00:00:00,N,NO,TF,C,GR,O,Y,6567.000
